experiment_id,variable,value,mic_layout,num_mics,n,mean,std,median,p90,ci95,mean_error_cm,std_error_cm,median_error_cm,p90_error_cm,hit_rate_10cm,hit_rate_20cm,ci95_error_cm
E1,mic_count,4,mic_4,4,100,14.292624257770685,16.91854264636187,8.067429402231738,37.71051564809075,3.3160343586869265,14.292624257770685,16.91854264636187,8.067429402231738,37.71051564809075,0.63,0.8,3.3160343586869265
E1,mic_count,6,mic_6,6,100,8.340396656699449,8.07163600182054,6.356601687306236,13.086670167322513,1.582040656356826,8.340396656699449,8.07163600182054,6.356601687306236,13.086670167322513,0.78,0.94,1.582040656356826
E1,mic_count,8,mic_8,8,100,5.25949108395212,4.10044543752794,4.149009407230736,9.606339171942194,0.8036873057554763,5.25949108395212,4.10044543752794,4.149009407230736,9.606339171942194,0.92,0.99,0.8036873057554763
E1,mic_count,12,mic_12,12,100,2.611780476702009,2.621279147828449,1.6428550034902973,7.905690001342462,0.5137707129743759,2.611780476702009,2.621279147828449,1.6428550034902973,7.905690001342462,0.98,1.0,0.5137707129743759
