scene_index,layout,num_mics,rt60_sec,snr_db,source_mode,true_x,true_y,true_z,est_x,est_y,est_z,localization_error_m,localization_error_cm,srp_peak_score,mic0_si_sdr_db,das_true_si_sdr_db,das_est_si_sdr_db,das_true_si_sdri_db,das_est_si_sdri_db,mic0_snr_ref_db,das_true_snr_ref_db,das_est_snr_ref_db,das_true_snr_improvement_db,das_est_snr_improvement_db,mic0_align_lag_samples,das_true_align_lag_samples,das_est_align_lag_samples,mic0_audio,das_true_audio,das_est_audio,das_true_clean_reference_audio,das_est_clean_reference_audio,compare_figure,metadata
23,mic_8,8,0.3,20.0,probe,0.30535388911620703,0.5945430155665478,0.35,0.28,0.54,0.35,0.06014781991402172,6.014781991402172,0.5746471960834706,20.072812051655152,26.72802924155601,27.052489653464843,6.655217189900856,6.979677601809691,20.07174458138865,26.726606752907912,27.051748194262956,6.654862171519262,6.980003612874306,0,0,0,results\week3\day1\das\audio\scene_023\mic0_single.wav,results\week3\day1\das\audio\scene_023\das_true_position.wav,results\week3\day1\das\audio\scene_023\das_est_position.wav,results\week3\day1\das\audio\scene_023\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_023\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_023\spectrogram_compare.png,results\week3\day1\das\scenes\scene_023\metadata.json
24,mic_8,8,0.3,20.0,probe,0.8290351733296961,0.31556485611060325,0.35,0.7600000000000001,0.38000000000000006,0.35,0.09443380181221363,9.443380181221363,0.5892523166525875,20.030553612090728,26.985590475073586,27.096688957562336,6.955036862982858,7.066135345471608,19.670735631059735,24.58851223301627,24.64912611839391,4.917776601956536,4.978390487334174,0,0,0,results\week3\day1\das\audio\scene_024\mic0_single.wav,results\week3\day1\das\audio\scene_024\das_true_position.wav,results\week3\day1\das\audio\scene_024\das_est_position.wav,results\week3\day1\das\audio\scene_024\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_024\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_024\spectrogram_compare.png,results\week3\day1\das\scenes\scene_024\metadata.json
25,mic_8,8,0.3,20.0,probe,0.8171796188783981,0.5927031427487154,0.35,0.7800000000000001,0.66,0.35,0.07688427053593412,7.688427053593412,0.5550604303050721,19.73906860748628,27.24884858076164,27.34380819872943,7.509779973275357,7.604739591243149,19.739197566580927,27.248604696224042,27.34395555242076,7.509407129643115,7.604757985839832,0,0,0,results\week3\day1\das\audio\scene_025\mic0_single.wav,results\week3\day1\das\audio\scene_025\das_true_position.wav,results\week3\day1\das\audio\scene_025\das_est_position.wav,results\week3\day1\das\audio\scene_025\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_025\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_025\spectrogram_compare.png,results\week3\day1\das\scenes\scene_025\metadata.json
26,mic_8,8,0.3,20.0,probe,0.23746729512497722,0.6615471955136091,0.35,0.32000000000000006,0.6200000000000001,0.35,0.09240030751590424,9.240030751590425,0.5346636354341159,19.959017211323772,26.850865115626085,26.864538951221064,6.891847904302313,6.905521739897292,19.96334242265427,26.273494763851247,26.28786163187248,6.310152341196975,6.324519209218209,0,0,0,results\week3\day1\das\audio\scene_026\mic0_single.wav,results\week3\day1\das\audio\scene_026\das_true_position.wav,results\week3\day1\das\audio\scene_026\das_est_position.wav,results\week3\day1\das\audio\scene_026\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_026\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_026\spectrogram_compare.png,results\week3\day1\das\scenes\scene_026\metadata.json
27,mic_8,8,0.3,20.0,probe,0.7120706002095353,0.08280517930574949,0.35,0.6200000000000001,0.08,0.35,0.09211332397585846,9.211332397585846,0.5450094467108346,19.7991426509165,26.95847841836763,26.8988410778519,7.159335767451129,7.099698426935397,19.798128738951707,26.95666386071253,26.896349372459593,7.158535121760824,7.098220633507886,0,0,0,results\week3\day1\das\audio\scene_027\mic0_single.wav,results\week3\day1\das\audio\scene_027\das_true_position.wav,results\week3\day1\das\audio\scene_027\das_est_position.wav,results\week3\day1\das\audio\scene_027\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_027\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_027\spectrogram_compare.png,results\week3\day1\das\scenes\scene_027\metadata.json
28,mic_8,8,0.3,20.0,probe,0.1117841522041429,0.08256999170018413,0.35,0.1,0.08,0.35,0.012061140099900216,1.2061140099900216,0.5302919070904386,21.766860185471742,26.46422708507105,25.860652008038496,4.697366899599309,4.093791822566754,21.769875227025352,26.46855304479522,25.865262996967356,4.69867781776987,4.095387769942004,0,0,0,results\week3\day1\das\audio\scene_028\mic0_single.wav,results\week3\day1\das\audio\scene_028\das_true_position.wav,results\week3\day1\das\audio\scene_028\das_est_position.wav,results\week3\day1\das\audio\scene_028\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_028\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_028\spectrogram_compare.png,results\week3\day1\das\scenes\scene_028\metadata.json
29,mic_8,8,0.3,20.0,probe,1.0976885892599557,0.6295372522535229,0.35,1.1200000000000003,0.66,0.35,0.03775947628710544,3.7759476287105436,0.6099938139777817,19.68720351583932,26.8777144832466,26.42198562322846,7.190510967407278,6.734782107389137,19.701419368920206,26.886330105959004,26.43137048899041,7.184910737038798,6.729951120070204,0,0,0,results\week3\day1\das\audio\scene_029\mic0_single.wav,results\week3\day1\das\audio\scene_029\das_true_position.wav,results\week3\day1\das\audio\scene_029\das_est_position.wav,results\week3\day1\das\audio\scene_029\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_029\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_029\spectrogram_compare.png,results\week3\day1\das\scenes\scene_029\metadata.json
30,mic_8,8,0.3,20.0,probe,1.0039523912659731,0.12716219107844276,0.35,1.0200000000000002,0.12000000000000001,0.35,0.01757335275707365,1.757335275707365,0.6077473930750587,19.909320152205815,27.201846393623853,26.786655100957233,7.292526241418038,6.877334948751418,19.754651851430573,25.549823007687017,25.276136646172507,5.795171156256444,5.521484794741934,0,0,0,results\week3\day1\das\audio\scene_030\mic0_single.wav,results\week3\day1\das\audio\scene_030\das_true_position.wav,results\week3\day1\das\audio\scene_030\das_est_position.wav,results\week3\day1\das\audio\scene_030\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_030\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_030\spectrogram_compare.png,results\week3\day1\das\scenes\scene_030\metadata.json
31,mic_8,8,0.3,20.0,probe,0.928369224040052,0.1821971582308891,0.35,0.8600000000000001,0.2,0.35,0.07064907622110005,7.064907622110004,0.5331887418400789,19.472459976679385,27.410112603525295,26.746158853650655,7.93765262684591,7.27369887697127,19.470302638956532,26.438250457914062,25.921772650133626,6.96794781895753,6.4514700111770935,0,0,0,results\week3\day1\das\audio\scene_031\mic0_single.wav,results\week3\day1\das\audio\scene_031\das_true_position.wav,results\week3\day1\das\audio\scene_031\das_est_position.wav,results\week3\day1\das\audio\scene_031\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_031\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_031\spectrogram_compare.png,results\week3\day1\das\scenes\scene_031\metadata.json
32,mic_8,8,0.3,20.0,probe,0.9337649621140129,0.5695258338676922,0.35,0.8800000000000001,0.52,0.35,0.07309910650214185,7.309910650214185,0.534816181560006,19.988193765629635,26.724878643273303,27.339956623837093,6.736684877643668,7.351762858207458,19.767800408919385,24.98733403668104,25.363866314363204,5.219533627761656,5.596065905443819,0,0,0,results\week3\day1\das\audio\scene_032\mic0_single.wav,results\week3\day1\das\audio\scene_032\das_true_position.wav,results\week3\day1\das\audio\scene_032\das_est_position.wav,results\week3\day1\das\audio\scene_032\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_032\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_032\spectrogram_compare.png,results\week3\day1\das\scenes\scene_032\metadata.json
33,mic_8,8,0.3,20.0,probe,0.1419992620562693,0.5887839962051278,0.35,0.08,0.54,0.35,0.0788909803543084,7.88909803543084,0.5553860094149576,19.853267433683463,26.626804626541546,26.298893429464005,6.7735371928580825,6.445625995780542,19.855642993943118,26.627232731340168,26.300423243134425,6.771589737397051,6.444780249191307,0,0,0,results\week3\day1\das\audio\scene_033\mic0_single.wav,results\week3\day1\das\audio\scene_033\das_true_position.wav,results\week3\day1\das\audio\scene_033\das_est_position.wav,results\week3\day1\das\audio\scene_033\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_033\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_033\spectrogram_compare.png,results\week3\day1\das\scenes\scene_033\metadata.json
34,mic_8,8,0.3,20.0,probe,0.7723456543035272,0.3939240254289402,0.35,0.8000000000000002,0.38000000000000006,0.35,0.03096193340290307,3.096193340290307,0.5355357602822163,19.666076308087924,27.483633577003665,27.75772329845832,7.817557268915742,8.091646990370396,19.712599264573278,27.346134327589652,27.605660436074203,7.6335350630163745,7.893061171500925,0,0,0,results\week3\day1\das\audio\scene_034\mic0_single.wav,results\week3\day1\das\audio\scene_034\das_true_position.wav,results\week3\day1\das\audio\scene_034\das_est_position.wav,results\week3\day1\das\audio\scene_034\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_034\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_034\spectrogram_compare.png,results\week3\day1\das\scenes\scene_034\metadata.json
35,mic_8,8,0.3,20.0,probe,1.0299318622084046,0.2792250800682904,0.35,1.0400000000000003,0.26000000000000006,0.35,0.021701868634353368,2.1701868634353367,0.5390593852969924,19.391227201917754,26.91310527063873,26.384266950371735,7.5218780687209765,6.993039748453981,19.408788689943947,26.22214475395858,25.792629054857393,6.813356064014634,6.383840364913446,0,0,0,results\week3\day1\das\audio\scene_035\mic0_single.wav,results\week3\day1\das\audio\scene_035\das_true_position.wav,results\week3\day1\das\audio\scene_035\das_est_position.wav,results\week3\day1\das\audio\scene_035\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_035\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_035\spectrogram_compare.png,results\week3\day1\das\scenes\scene_035\metadata.json
36,mic_8,8,0.3,20.0,probe,1.009740955509871,0.2818282724644413,0.35,1.1200000000000003,0.2,0.35,0.13730594694473777,13.730594694473778,0.5287179142821485,19.582870653696133,27.112136069217367,26.728657764779374,7.529265415521234,7.145787111083241,19.28733919158047,24.619740566883994,24.41951933934371,5.332401375303522,5.13218014776324,0,0,0,results\week3\day1\das\audio\scene_036\mic0_single.wav,results\week3\day1\das\audio\scene_036\das_true_position.wav,results\week3\day1\das\audio\scene_036\das_est_position.wav,results\week3\day1\das\audio\scene_036\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_036\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_036\spectrogram_compare.png,results\week3\day1\das\scenes\scene_036\metadata.json
37,mic_8,8,0.3,20.0,probe,0.9371691553678223,0.24309363315064259,0.35,0.8600000000000001,0.22000000000000003,0.35,0.08055057065148291,8.055057065148292,0.5127505503188112,19.61897107432229,27.119957169710712,26.999725364630876,7.5009860953884235,7.380754290308587,19.53470217104534,25.717979390890413,25.642570083354755,6.183277219845074,6.107867912309416,0,0,0,results\week3\day1\das\audio\scene_037\mic0_single.wav,results\week3\day1\das\audio\scene_037\das_true_position.wav,results\week3\day1\das\audio\scene_037\das_est_position.wav,results\week3\day1\das\audio\scene_037\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_037\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_037\spectrogram_compare.png,results\week3\day1\das\scenes\scene_037\metadata.json
38,mic_8,8,0.3,20.0,probe,0.5805399535971084,0.5798347578349268,0.35,0.6000000000000001,0.6000000000000001,0.35,0.028023747029595238,2.802374702959524,0.6452860240532652,19.94176290882286,27.449292200216817,26.70283274321729,7.507529291393958,6.76106983439443,19.9707819566439,27.437245829331328,26.69894929924206,7.466463872687427,6.728167342598159,0,0,0,results\week3\day1\das\audio\scene_038\mic0_single.wav,results\week3\day1\das\audio\scene_038\das_true_position.wav,results\week3\day1\das\audio\scene_038\das_est_position.wav,results\week3\day1\das\audio\scene_038\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_038\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_038\spectrogram_compare.png,results\week3\day1\das\scenes\scene_038\metadata.json
39,mic_8,8,0.3,20.0,probe,0.4426277933800297,0.22364945767378935,0.35,0.4600000000000001,0.22000000000000003,0.35,0.01775139724527964,1.7751397245279639,0.5856893740570634,20.051106199602962,27.028458550092196,27.401270365292977,6.977352350489234,7.350164165690014,20.051246401592195,27.028165527978803,27.401402701595046,6.976919126386608,7.350156300002851,0,0,0,results\week3\day1\das\audio\scene_039\mic0_single.wav,results\week3\day1\das\audio\scene_039\das_true_position.wav,results\week3\day1\das\audio\scene_039\das_est_position.wav,results\week3\day1\das\audio\scene_039\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_039\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_039\spectrogram_compare.png,results\week3\day1\das\scenes\scene_039\metadata.json
40,mic_8,8,0.3,20.0,probe,0.774674676202479,0.2021938862293053,0.35,0.7000000000000001,0.2,0.35,0.07470689662094261,7.470689662094261,0.5763737941689631,19.676892412243376,27.640081352834155,27.564938928073524,7.963188940590779,7.888046515830148,19.72244072949912,27.385979497697868,27.31008230687651,7.663538768198748,7.58764157737739,0,0,0,results\week3\day1\das\audio\scene_040\mic0_single.wav,results\week3\day1\das\audio\scene_040\das_true_position.wav,results\week3\day1\das\audio\scene_040\das_est_position.wav,results\week3\day1\das\audio\scene_040\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_040\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_040\spectrogram_compare.png,results\week3\day1\das\scenes\scene_040\metadata.json
41,mic_8,8,0.3,20.0,probe,0.8897120207495502,0.09941359720273635,0.35,0.9000000000000001,0.14,0.35,0.0418700204093504,4.18700204093504,0.5708708511459879,19.6646676833913,27.036033013721475,27.193037135984994,7.371365330330175,7.528369452593694,19.665665953833113,27.035575691150058,27.19333456876941,7.369909737316945,7.527668614936296,0,0,0,results\week3\day1\das\audio\scene_041\mic0_single.wav,results\week3\day1\das\audio\scene_041\das_true_position.wav,results\week3\day1\das\audio\scene_041\das_est_position.wav,results\week3\day1\das\audio\scene_041\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_041\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_041\spectrogram_compare.png,results\week3\day1\das\scenes\scene_041\metadata.json
42,mic_8,8,0.3,20.0,probe,0.35522743543866175,0.12429728091821379,0.35,0.3400000000000001,0.18000000000000002,0.35,0.05774658174422968,5.774658174422968,0.5287492259160587,20.48046028770127,27.794572968413753,26.838961581592287,7.314112680712483,6.358501293891017,20.482976341594274,27.794639183598374,26.839836693107912,7.3116628420041,6.356860351513639,0,0,0,results\week3\day1\das\audio\scene_042\mic0_single.wav,results\week3\day1\das\audio\scene_042\das_true_position.wav,results\week3\day1\das\audio\scene_042\das_est_position.wav,results\week3\day1\das\audio\scene_042\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_042\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_042\spectrogram_compare.png,results\week3\day1\das\scenes\scene_042\metadata.json
43,mic_8,8,0.3,20.0,probe,0.6542845231341077,0.11595392999157661,0.35,0.64,0.08,0.35,0.03868762958631672,3.868762958631672,0.6204431776040187,19.84055232396299,27.493591861227983,27.05536619684105,7.653039537264995,7.214813872878061,19.839649999182896,27.493973059273358,27.05620329679047,7.654323060090462,7.216553297607575,0,0,0,results\week3\day1\das\audio\scene_043\mic0_single.wav,results\week3\day1\das\audio\scene_043\das_true_position.wav,results\week3\day1\das\audio\scene_043\das_est_position.wav,results\week3\day1\das\audio\scene_043\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_043\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_043\spectrogram_compare.png,results\week3\day1\das\scenes\scene_043\metadata.json
44,mic_8,8,0.3,20.0,probe,0.29679165797752727,0.29899307665600083,0.35,0.30000000000000004,0.36000000000000004,0.35,0.061091228130016835,6.109122813001684,0.5590884934263094,21.08402323948022,26.62817275667788,26.61827292348154,5.54414951719766,5.5342496840013204,21.11770206322987,26.578972058567683,26.57152052570174,5.461269995337812,5.453818462471869,0,0,0,results\week3\day1\das\audio\scene_044\mic0_single.wav,results\week3\day1\das\audio\scene_044\das_true_position.wav,results\week3\day1\das\audio\scene_044\das_est_position.wav,results\week3\day1\das\audio\scene_044\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_044\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_044\spectrogram_compare.png,results\week3\day1\das\scenes\scene_044\metadata.json
45,mic_8,8,0.3,20.0,probe,0.22836226034722606,0.4977373011440161,0.35,0.24000000000000005,0.5000000000000001,0.35,0.011855664904956584,1.1855664904956584,0.5381326753815254,20.17946197118773,27.055844893452917,26.772996743363223,6.876382922265186,6.5935347721754916,20.214765514520355,27.02673217803315,26.74935779317525,6.811966663512795,6.534592278654895,0,0,0,results\week3\day1\das\audio\scene_045\mic0_single.wav,results\week3\day1\das\audio\scene_045\das_true_position.wav,results\week3\day1\das\audio\scene_045\das_est_position.wav,results\week3\day1\das\audio\scene_045\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_045\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_045\spectrogram_compare.png,results\week3\day1\das\scenes\scene_045\metadata.json
46,mic_8,8,0.3,20.0,probe,0.12450601973615832,0.1632643750274141,0.35,0.08,0.12000000000000001,0.35,0.062069251157622685,6.206925115762268,0.5696060633749194,21.281308193292933,26.868734721215745,27.033146824695553,5.587426527922812,5.75183863140262,21.310496632213173,26.85607799204975,27.018987134186577,5.545581359836579,5.7084905019734045,0,0,0,results\week3\day1\das\audio\scene_046\mic0_single.wav,results\week3\day1\das\audio\scene_046\das_true_position.wav,results\week3\day1\das\audio\scene_046\das_est_position.wav,results\week3\day1\das\audio\scene_046\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_046\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_046\spectrogram_compare.png,results\week3\day1\das\scenes\scene_046\metadata.json
47,mic_8,8,0.3,20.0,probe,0.43391450467239995,0.2507633769007755,0.35,0.5000000000000001,0.24000000000000005,0.35,0.06695627659153702,6.695627659153702,0.5668769099734179,20.00562293898565,27.15746558775146,27.29543658020139,7.151842648765811,7.289813641215741,19.92308445255427,25.968277620249008,26.067689670212747,6.0451931676947375,6.1446052176584764,0,0,0,results\week3\day1\das\audio\scene_047\mic0_single.wav,results\week3\day1\das\audio\scene_047\das_true_position.wav,results\week3\day1\das\audio\scene_047\das_est_position.wav,results\week3\day1\das\audio\scene_047\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_047\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_047\spectrogram_compare.png,results\week3\day1\das\scenes\scene_047\metadata.json
48,mic_8,8,0.3,20.0,probe,0.16757260084106418,0.47072745424987256,0.35,0.16000000000000003,0.52,0.35,0.04985105864669766,4.985105864669766,0.516497502979525,20.23076839284043,26.887770477742595,26.94643609532578,6.657002084902164,6.715667702485348,20.228183185617358,26.88832984203178,26.94689285627854,6.6601466564144225,6.718709670661184,0,0,0,results\week3\day1\das\audio\scene_048\mic0_single.wav,results\week3\day1\das\audio\scene_048\das_true_position.wav,results\week3\day1\das\audio\scene_048\das_est_position.wav,results\week3\day1\das\audio\scene_048\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_048\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_048\spectrogram_compare.png,results\week3\day1\das\scenes\scene_048\metadata.json
49,mic_8,8,0.3,20.0,probe,0.8049777252495088,0.13164938717917557,0.35,0.8200000000000001,0.2,0.35,0.06998196204495481,6.998196204495481,0.5603807757690208,19.736825921989084,26.946101792021878,26.667779861201453,7.209275870032794,6.930953939212369,19.71444038073983,26.06468468382839,25.849093317172684,6.350244303088559,6.134652936432854,0,0,0,results\week3\day1\das\audio\scene_049\mic0_single.wav,results\week3\day1\das\audio\scene_049\das_true_position.wav,results\week3\day1\das\audio\scene_049\das_est_position.wav,results\week3\day1\das\audio\scene_049\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_049\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_049\spectrogram_compare.png,results\week3\day1\das\scenes\scene_049\metadata.json
50,mic_8,8,0.3,20.0,probe,0.16526639722369907,0.22220277807762612,0.35,0.14,0.2,0.35,0.033635608854754834,3.3635608854754833,0.5583233161068137,20.78175972946753,27.1752183933775,27.407286018573018,6.393458663909968,6.625526289105487,20.794344593585613,27.182652228452593,27.414657700023646,6.38830763486698,6.620313106438033,0,0,0,results\week3\day1\das\audio\scene_050\mic0_single.wav,results\week3\day1\das\audio\scene_050\das_true_position.wav,results\week3\day1\das\audio\scene_050\das_est_position.wav,results\week3\day1\das\audio\scene_050\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_050\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_050\spectrogram_compare.png,results\week3\day1\das\scenes\scene_050\metadata.json
51,mic_8,8,0.3,20.0,probe,0.4146712393324524,0.6425282326403331,0.35,0.4200000000000001,0.66,0.35,0.018266317223850186,1.8266317223850186,0.6176301830539254,19.838631923564453,27.062640341785947,27.18455532334292,7.224008418221494,7.345923399778467,19.838661054792517,27.060980634292157,27.184429944523107,7.22231957949964,7.345768889730589,0,0,0,results\week3\day1\das\audio\scene_051\mic0_single.wav,results\week3\day1\das\audio\scene_051\das_true_position.wav,results\week3\day1\das\audio\scene_051\das_est_position.wav,results\week3\day1\das\audio\scene_051\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_051\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_051\spectrogram_compare.png,results\week3\day1\das\scenes\scene_051\metadata.json
52,mic_8,8,0.3,20.0,probe,1.08385524894343,0.3643695642848768,0.35,1.1000000000000003,0.36000000000000004,0.35,0.01672561146022158,1.672561146022158,0.6287666554583269,19.570790722627713,27.458048395713924,26.885104280156618,7.887257673086211,7.314313557528905,19.56709587067081,27.45961684087184,26.88678076216718,7.89252097020103,7.319684891496372,0,0,0,results\week3\day1\das\audio\scene_052\mic0_single.wav,results\week3\day1\das\audio\scene_052\das_true_position.wav,results\week3\day1\das\audio\scene_052\das_est_position.wav,results\week3\day1\das\audio\scene_052\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_052\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_052\spectrogram_compare.png,results\week3\day1\das\scenes\scene_052\metadata.json
53,mic_8,8,0.3,20.0,probe,0.47084831830544743,0.20900357239623119,0.35,0.4800000000000001,0.2,0.35,0.012838130460958332,1.2838130460958332,0.6133478101977818,20.17242555768345,26.909308659113815,27.529485645824497,6.736883101430365,7.357060088141047,20.028000139027714,25.49377986015798,25.910550186030562,5.465779721130264,5.882550047002848,0,0,0,results\week3\day1\das\audio\scene_053\mic0_single.wav,results\week3\day1\das\audio\scene_053\das_true_position.wav,results\week3\day1\das\audio\scene_053\das_est_position.wav,results\week3\day1\das\audio\scene_053\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_053\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_053\spectrogram_compare.png,results\week3\day1\das\scenes\scene_053\metadata.json
54,mic_8,8,0.3,20.0,probe,0.547003035019325,0.18261023942550947,0.35,0.56,0.18000000000000002,0.35,0.013256487037197194,1.3256487037197193,0.591480148160586,19.867879391626822,27.76034995231106,27.436700883954167,7.892470560684238,7.568821492327345,19.86958125091444,27.75964707271248,27.436472467962126,7.890065821798039,7.5668912170476865,0,0,0,results\week3\day1\das\audio\scene_054\mic0_single.wav,results\week3\day1\das\audio\scene_054\das_true_position.wav,results\week3\day1\das\audio\scene_054\das_est_position.wav,results\week3\day1\das\audio\scene_054\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_054\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_054\spectrogram_compare.png,results\week3\day1\das\scenes\scene_054\metadata.json
55,mic_8,8,0.3,20.0,probe,0.8239909586775219,0.08535460794018199,0.35,0.8400000000000001,0.08,0.35,0.016880794716418807,1.6880794716418808,0.5565056101218909,19.626901187803732,27.183450368978278,26.688116680613724,7.556549181174546,7.061215492809993,19.626111664736005,27.183226599091142,26.687998570187087,7.557114934355138,7.061886905451082,0,0,0,results\week3\day1\das\audio\scene_055\mic0_single.wav,results\week3\day1\das\audio\scene_055\das_true_position.wav,results\week3\day1\das\audio\scene_055\das_est_position.wav,results\week3\day1\das\audio\scene_055\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_055\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_055\spectrogram_compare.png,results\week3\day1\das\scenes\scene_055\metadata.json
56,mic_8,8,0.3,20.0,probe,1.0152188724782776,0.21525807158977556,0.35,1.0600000000000003,0.22000000000000003,0.35,0.04503149194912916,4.503149194912916,0.5741381505155038,19.649379512983202,27.433085622014765,27.80866257030741,7.783706109031563,8.159283057324206,19.647267945096825,27.434010751681882,27.810555738674566,7.786742806585057,8.16328779357774,0,0,0,results\week3\day1\das\audio\scene_056\mic0_single.wav,results\week3\day1\das\audio\scene_056\das_true_position.wav,results\week3\day1\das\audio\scene_056\das_est_position.wav,results\week3\day1\das\audio\scene_056\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_056\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_056\spectrogram_compare.png,results\week3\day1\das\scenes\scene_056\metadata.json
57,mic_8,8,0.3,20.0,probe,0.12145330840822965,0.6023193205439533,0.35,0.14,0.52,0.35,0.08438276070275479,8.438276070275478,0.4937164823568081,19.853549479324105,26.850094217432385,26.89571198698474,6.99654473810828,7.042162507660635,19.882286428425317,26.43974723097753,26.487607886713256,6.557460802552214,6.605321458287939,0,0,0,results\week3\day1\das\audio\scene_057\mic0_single.wav,results\week3\day1\das\audio\scene_057\das_true_position.wav,results\week3\day1\das\audio\scene_057\das_est_position.wav,results\week3\day1\das\audio\scene_057\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_057\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_057\spectrogram_compare.png,results\week3\day1\das\scenes\scene_057\metadata.json
58,mic_8,8,0.3,20.0,probe,1.0280683687681977,0.4737776575458625,0.35,1.0600000000000003,0.4000000000000001,0.35,0.08039136661407353,8.039136661407353,0.5476143122387791,19.823026610278326,27.080051934348276,27.132404621680323,7.25702532406995,7.309378011401996,19.855491856077485,27.058477722310815,27.110349672918616,7.20298586623333,7.254857816841131,0,0,0,results\week3\day1\das\audio\scene_058\mic0_single.wav,results\week3\day1\das\audio\scene_058\das_true_position.wav,results\week3\day1\das\audio\scene_058\das_est_position.wav,results\week3\day1\das\audio\scene_058\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_058\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_058\spectrogram_compare.png,results\week3\day1\das\scenes\scene_058\metadata.json
