source_path,processed_path,dataset,original_sr,target_sr,original_channels,original_duration_sec,processed_duration_sec,trim_start_sample,trim_end_sample,peak_before_norm,peak_after_norm,rms_after,file_clipped_samples,num_segments,is_processed,reason
data\raw_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D1_PoS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D1_PoS_4.wav,zenodo_laying_hens_stress,44100,48000,2,594.8092290249433,594.8092291666667,0.0,28550843.0,0.8953294157981873,0.949999988079071,0.015632595866918564,0.0,119,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D2_PoS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D2_PoS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1056.1493333333333,19456.0,50714624.0,0.9445680379867554,0.949999988079071,0.01276412233710289,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D2_PoS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D2_PoS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.3373922902495,1059.9146666666666,15872.0,50891776.0,0.8897571563720703,0.949999988079071,0.010957781225442886,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D2_PoS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D2_PoS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.93820861678,1060.9382291666666,0.0,50925035.0,0.8771805763244629,0.949999988079071,0.019421033561229706,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D2_PoS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D2_PoS_4.wav,zenodo_laying_hens_stress,44100,48000,2,632.6084126984127,632.448,0.0,30357504.0,0.8935484886169434,0.949999988079071,0.024225832894444466,0.0,127,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D3_PoS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D3_PoS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.3413333333333,0.0,50896384.0,0.9711109399795532,0.949999988079071,0.016379408538341522,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D3_PoS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D3_PoS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.4418958333333,0.0,50901211.0,0.8461555242538452,0.949999988079071,0.014222346246242523,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D3_PoS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D3_PoS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1055.2426666666668,0.0,50651648.0,0.8515172004699707,0.949999988079071,0.014024646021425724,0.0,211,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D3_PoS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W4_D3_PoS_4.wav,zenodo_laying_hens_stress,44100,48000,2,542.4337188208617,542.4337291666667,0.0,26036819.0,0.8937600255012512,0.949999988079071,0.010858344845473766,0.0,109,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W5_D1_PoS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W5_D1_PoS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1059.8826666666666,0.0,50874368.0,0.9384152889251709,0.949999988079071,0.028878578916192055,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W5_D1_PoS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W5_D1_PoS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1059.4666666666667,16384.0,50870784.0,0.9059173464775085,0.949999988079071,0.01905365101993084,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W5_D1_PoS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W5_D1_PoS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.096,0.0,50884608.0,0.9052979350090027,0.949999988079071,0.03412748873233795,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W5_D1_PoS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PoststressControl\Ctrl_W5_D1_PoS_4.wav,zenodo_laying_hens_stress,44100,48000,2,594.2345351473923,593.743875,23552.0,28523258.0,0.9162180423736572,0.949999988079071,0.032698724418878555,0.0,119,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D1_PrS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D1_PrS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.3373922902495,1060.1560625,8704.0,50896195.0,0.9172700643539429,0.949999988079071,0.019030997529625893,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D1_PrS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D1_PrS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.3626666666667,0.0,50897408.0,0.9184787273406982,0.949999988079071,0.01704612374305725,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D1_PrS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D1_PrS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.4418958333333,0.0,50901211.0,0.8564847111701965,0.949999988079071,0.018297625705599785,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D1_PrS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D1_PrS_4.wav,zenodo_laying_hens_stress,44100,48000,2,419.71045351473924,419.71045833333335,0.0,20146102.0,0.9803211688995361,0.949999988079071,0.016995077952742577,0.0,84,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D2_PrS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D2_PrS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1059.9573333333333,0.0,50877952.0,0.9189225435256958,0.949999988079071,0.020633522421121597,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D2_PrS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D2_PrS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.4373333333333,0.0,50900992.0,0.8645007610321045,0.949999988079071,0.019628485664725304,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D2_PrS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D2_PrS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.256,8704.0,50900992.0,0.8337045311927795,0.949999988079071,0.008020401932299137,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D2_PrS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D2_PrS_4.wav,zenodo_laying_hens_stress,44100,48000,2,641.2549433106576,641.2053333333333,0.0,30777856.0,0.9207728505134583,0.949999988079071,0.010143586434423923,0.0,129,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D3_PrS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D3_PrS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.1493333333333,10240.0,50897408.0,0.9256082773208618,0.949999988079071,0.015695784240961075,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D3_PrS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D3_PrS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.4418958333333,0.0,50901211.0,0.8628162741661072,0.949999988079071,0.01907528191804886,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D3_PrS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D3_PrS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.4418958333333,0.0,50901211.0,0.8433833718299866,0.949999988079071,0.015183853916823864,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D3_PrS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W4_D3_PrS_4.wav,zenodo_laying_hens_stress,44100,48000,2,612.0761678004535,612.0761875,0.0,29379657.0,0.9054779410362244,0.949999988079071,0.014164909720420837,0.0,123,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W5_D1_PrS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W5_D1_PrS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.93820861678,1060.512,0.0,50904576.0,1.044851541519165,0.949999988079071,0.02737818844616413,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W5_D1_PrS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W5_D1_PrS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.4418958333333,0.0,50901211.0,0.9306581020355225,0.949999988079071,0.031095433980226517,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W5_D1_PrS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W5_D1_PrS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.3413333333333,1536.0,50897920.0,0.879317045211792,0.949999988079071,0.03623160347342491,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W5_D1_PrS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Control\PrestressControl\Ctrl_W5_D1_PrS_4.wav,zenodo_laying_hens_stress,44100,48000,2,630.0484126984127,630.00575,2048.0,30242324.0,0.9029932022094727,0.949999988079071,0.03346787765622139,0.0,126,True,ok
data\raw_sources\zenodo_laying_hens_stress\Laying Hens Vocalization Data Analysis\Sample Audio File Ctrl_W5_D1_PoS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Laying Hens Vocalization Data Analysis\Sample Audio File Ctrl_W5_D1_PoS_4.wav,zenodo_laying_hens_stress,44100,48000,2,594.2595918367347,593.5876041666667,32256.0,28524461.0,0.6345892548561096,0.949999988079071,0.016362620517611504,0.0,119,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt1_W1_D2_PoS.mp3,,zenodo_laying_hens_stress,44100,48000,1,3702.7526530612245,,,,,,,,0,False,"error: MemoryError: Unable to allocate 2.65 GiB for an array with shape (2048, 347134) and data type float32"
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt1_W2_D1_PoS.mp3,,zenodo_laying_hens_stress,44100,48000,1,3729.136326530612,,,,,,,,0,False,"error: MemoryError: Unable to allocate 2.67 GiB for an array with shape (2048, 349607) and data type float32"
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt1_W2_D2_PoS.mp3,,zenodo_laying_hens_stress,44100,48000,1,3700.8979591836733,,,,,,,,0,False,"error: MemoryError: Unable to allocate 2.65 GiB for an array with shape (2048, 346960) and data type float32"
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt1_W2_D3_PoS.mp3,,zenodo_laying_hens_stress,44100,48000,1,3698.2595918367347,,,,,,,,0,False,"error: MemoryError: Unable to allocate 2.65 GiB for an array with shape (2048, 346712) and data type float32"
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt1_W3_D1_PoS.mp3,,zenodo_laying_hens_stress,44100,48000,1,3779.4220408163264,,,,,,,,0,False,"error: MemoryError: Unable to allocate 2.70 GiB for an array with shape (2048, 354321) and data type float32"
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt1_W3_D2_PoS.mp3,,zenodo_laying_hens_stress,44100,48000,1,3734.151836734694,,,,,,,,0,False,"error: MemoryError: Unable to allocate 2.67 GiB for an array with shape (2048, 350077) and data type float32"
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D1_PoS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D1_PoS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1059.136,34304.0,50872832.0,0.8759143948554993,0.949999988079071,0.013174154795706272,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D1_PoS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D1_PoS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1057.728,0.0,50770944.0,0.8452134728431702,0.949999988079071,0.0050057279877364635,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D1_PoS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D1_PoS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.4266666666667,512.0,50900992.0,0.8140915632247925,0.949999988079071,0.005685161799192429,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D1_PoS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D1_PoS_4.wav,zenodo_laying_hens_stress,44100,48000,2,644.93820861678,644.9382291666667,0.0,30957035.0,0.8736971020698547,0.949999988079071,0.006906709633767605,0.0,129,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D2_PoS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D2_PoS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4680045351474,1058.1333333333334,41984.0,50832384.0,0.8620489835739136,0.949999988079071,0.006007275078445673,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D2_PoS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D2_PoS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.384,0.0,50898432.0,0.67203688621521,0.949999988079071,0.006225274875760078,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D2_PoS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D2_PoS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.3373922902495,1060.3373958333334,0.0,50896195.0,0.3631984293460846,0.949999988079071,0.005777725949883461,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D2_PoS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W1_D2_PoS_4.wav,zenodo_laying_hens_stress,44100,48000,2,600.9480045351474,600.9480208333333,0.0,28845505.0,0.8731855750083923,0.949999988079071,0.007940790615975857,0.0,120,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D1_PoS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D1_PoS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4680045351474,1057.5573333333334,0.0,50762752.0,0.8616116642951965,0.949999988079071,0.00893689040094614,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D1_PoS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D1_PoS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.4418958333333,0.0,50901211.0,0.1953866332769394,0.949999988079071,0.009013277478516102,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D1_PoS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D1_PoS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.4418958333333,0.0,50901211.0,0.15167807042598724,0.949999988079071,0.01043645292520523,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D1_PoS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D1_PoS_4.wav,zenodo_laying_hens_stress,44100,48000,2,410.04514739229023,410.016,0.0,19680768.0,0.8665158748626709,0.949999988079071,0.008412862196564674,0.0,82,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D2_PoS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D2_PoS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4680045351474,1057.632,0.0,50766336.0,0.8364353775978088,0.949999988079071,0.005593687761574984,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D2_PoS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D2_PoS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1059.4986666666666,0.0,50855936.0,0.79219651222229,0.949999988079071,0.004912461619824171,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D2_PoS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D2_PoS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.3373922902495,1060.3306666666667,0.0,50895872.0,0.5972062349319458,0.949999988079071,0.006668011657893658,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D2_PoS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D2_PoS_4.wav,zenodo_laying_hens_stress,44100,48000,2,607.5831065759637,607.424,0.0,29156352.0,0.9750689268112183,0.949999988079071,0.00692427484318614,0.0,122,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D3_PoS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W2_D3_PoS_1.wav,zenodo_laying_hens_stress,44100,48000,2,728.0075963718821,726.304,0.0,34862592.0,0.9115018248558044,0.949999988079071,0.010656691156327724,0.0,146,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D1_PoS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D1_PoS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4680045351474,1060.4680208333334,0.0,50902465.0,0.8836374878883362,0.949999988079071,0.01498050894588232,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D1_PoS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D1_PoS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.3373922902495,1060.3373958333334,0.0,50896195.0,0.8923736810684204,0.949999988079071,0.01086385641247034,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D1_PoS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D1_PoS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1059.5413333333333,0.0,50857984.0,0.7716609239578247,0.949999988079071,0.007928571663796902,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D1_PoS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D1_PoS_4.wav,zenodo_laying_hens_stress,44100,48000,2,628.0631065759637,628.063125,0.0,30147030.0,0.8610462546348572,0.949999988079071,0.009507403708994389,0.0,126,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D2_PoS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D2_PoS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.9643310657596,1058.7946666666667,0.0,50822144.0,0.8542722463607788,0.949999988079071,0.0056203799322247505,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D2_PoS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D2_PoS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1059.9146666666666,0.0,50875904.0,0.23287010192871094,0.949999988079071,0.00887320563197136,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D2_PoS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D2_PoS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.3373922902495,1060.3373958333334,0.0,50896195.0,0.3501812815666199,0.949999988079071,0.004125858191400766,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D2_PoS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W3_D2_PoS_4.wav,zenodo_laying_hens_stress,44100,48000,2,649.483514739229,649.3333333333334,0.0,31168000.0,0.8274322748184204,0.949999988079071,0.006767606362700462,0.0,130,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W4_D1_PoS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W4_D1_PoS.wav,zenodo_laying_hens_stress,44100,48000,1,3806.641632653061,3806.6026666666667,0.0,182716928.0,0.8933283686637878,0.949999988079071,0.005130251403898001,0.0,762,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W4_D2_PoS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W4_D2_PoS.wav,zenodo_laying_hens_stress,44100,48000,1,3815.497142857143,3815.4971458333334,0.0,183143863.0,0.9818395972251892,0.949999988079071,0.01670495793223381,0.0,763,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W4_D3_PoS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W4_D3_PoS.wav,zenodo_laying_hens_stress,44100,48000,1,3703.614693877551,3703.6147083333335,0.0,177773506.0,0.9238072633743286,0.949999988079071,0.011384008452296257,0.0,741,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W5_D1_PoS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PoststressTreatment\Trt2_W5_D1_PoS.wav,zenodo_laying_hens_stress,44100,48000,1,3753.743673469388,3753.7330208333333,512.0,180179697.0,0.9656459093093872,0.949999988079071,0.03727618604898453,0.0,751,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt1_W1_D1_PrS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt1_W1_D1_PrS.wav,zenodo_laying_hens_stress,44100,48000,1,3794.9126530612243,3794.9126666666666,0.0,182155808.0,0.9419124126434326,0.949999988079071,0.01623721234500408,0.0,759,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt1_W1_D2_PrS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt1_W1_D2_PrS.wav,zenodo_laying_hens_stress,44100,48000,1,3648.8097959183674,3648.768,0.0,175140864.0,0.9172232151031494,0.949999988079071,0.0089590298011899,0.0,730,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt1_W2_D1_PrS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt1_W2_D1_PrS.wav,zenodo_laying_hens_stress,44100,48000,1,3717.4857142857145,3717.461333333333,512.0,178438656.0,0.8960357904434204,0.949999988079071,0.00869307853281498,0.0,744,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt1_W2_D2_PrS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt1_W2_D2_PrS.wav,zenodo_laying_hens_stress,44100,48000,1,3745.0710204081633,3744.8106666666667,512.0,179751424.0,0.8866482973098755,0.949999988079071,0.005640323273837566,0.0,749,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt1_W2_D3_PrS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt1_W2_D3_PrS.wav,zenodo_laying_hens_stress,44100,48000,1,3725.6881632653062,3725.6853333333333,0.0,178832896.0,0.9132581949234009,0.949999988079071,0.007346188183873892,0.0,745,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt1_W3_D1_PrS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt1_W3_D1_PrS.wav,zenodo_laying_hens_stress,44100,48000,1,3691.6767346938777,3691.6586666666667,512.0,177200128.0,0.9342682361602783,0.949999988079071,0.011065227910876274,0.0,739,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt1_W3_D2_PrS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt1_W3_D2_PrS.wav,zenodo_laying_hens_stress,44100,48000,1,3775.5559183673467,3775.5559375,0.0,181226685.0,0.9551584720611572,0.949999988079071,0.012613633647561073,0.0,755,True,ok
